Add/Edit/Delete,Name,Branch,Address 1,City,State,Zip,Country,Tier Name,Data Privacy,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4
,OXXO,OXXO,CALLE BAHIA DE OHUIRA COLONIA NUEVO CULIACAN MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ohuira CUL,PUNTO DE VENTA,NUEVO CULIACAN
,OXXO,OXXO,CALLE CARRETERA CULIACAN-ELDORADO COLONIA SAN RAFAEL DE COSTA RICA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Rosbelt CUL,PUNTO DE VENTA,SAN RAFAEL DE COSTA RICA
,OXXO,OXXO,CALLE MAPILO COLONIA TERRANOVA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Mapilo CUL,PUNTO DE VENTA,TERRANOVA
,OXXO,OXXO,CALLE Blvd. Francisco I. Madero COLONIA CAMPESINA EL BARRIO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,El Barrio CUL,PUNTO DE VENTA,CAMPESINA EL BARRIO
,OXXO,OXXO,CALLE Av. de Las Americas COLONIA VILLA UNIVERSIDAD MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Filosofos CUL,PUNTO DE VENTA,VILLA UNIVERSIDAD
,OXXO,OXXO,CALLE Carretera INternacional al Norte COLONIA *EL HABAL MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,El Habal CUL,PUNTO DE VENTA,*EL HABAL
,OXXO,OXXO,CALLE Av. Patria COLONIA SINALOA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Fresno CUL,PUNTO DE VENTA,SINALOA
,OXXO,OXXO,CALLE Carretera libramiento Mazatlan  COLONIA *FLOR DE MAYO MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Las Salvias II,PUNTO DE VENTA,*FLOR DE MAYO
,OXXO,OXXO,CALLE JARDIN DE LAS ORQUIDEAS COLONIA *CAMPESTRE TRES RIOS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Orquideas CUL,PUNTO DE VENTA,*CAMPESTRE TRES RIOS
,OXXO,OXXO,CALLE AV. DEL NOGAL  COLONIA ALAMEDAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Los Huertos CUL,PUNTO DE VENTA,ALAMEDAS
,OXXO,OXXO,CALLE Blvd. Pedro Infante COLONIA *EJIDO LAS FLORES  MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ruelas CUL,PUNTO DE VENTA,*EJIDO LAS FLORES
,OXXO,OXXO,CALLE CHICHENITZA COLONIA CAMPO BELLO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Tenochtitlan CUL,PUNTO DE VENTA,CAMPO BELLO
,OXXO,OXXO,CALLE PRIVADA DE SAN JORGE COLONIA NUEVA GALICIA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Montes Claros CUL,PUNTO DE VENTA,NUEVA GALICIA
,OXXO,OXXO,CALLE PASEO DE LOS GANADEROS COLONIA OCHO DE FEBRERO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ruiz CUL,PUNTO DE VENTA,OCHO DE FEBRERO
,OXXO,OXXO,CALLE Av. 16 de Septiembre COLONIA LUIS DONALDO COLOSIO MUNICIPIO COSALA,COSALA,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cosala CUL,PUNTO DE VENTA,LUIS DONALDO COLOSIO
,OXXO,OXXO,CALLE Av. Sábalo Cerritos COLONIA *VILLAS DE RUEDA MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Villas de Rueda CUL,PUNTO DE VENTA,*VILLAS DE RUEDA
,OXXO,OXXO,CALLE Av. Camaron Sabalo COLONIA SABALO COUNTRY CLUB MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Condesa CUL,PUNTO DE VENTA,SABALO COUNTRY CLUB
,OXXO,OXXO,CALLE Domingo Rubi COLONIA JOSE LOPEZ PORTILLO MUNICIPIO NAVOLATO,NAVOLATO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Villa de Juarez CUL,PUNTO DE VENTA,JOSE LOPEZ PORTILLO
,OXXO,OXXO,CALLE Calzada aeropuerto  COLONIA *SAN JUAN MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Penal CUL,PUNTO DE VENTA,*SAN JUAN
,OXXO,OXXO,CALLE 20 DE NOVIEMBRE COLONIA AGUA VERDE MUNICIPIO ROSARIO,ROSARIO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Aguaverde CUL,PUNTO DE VENTA,AGUA VERDE
,OXXO,OXXO,CALLE AV. PRESIDENTES MUNICIPALES COLONIA VILLA GRAL ANGEL FLORES MUNICIPIO NAVOLATO,NAVOLATO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Caiman CUL,PUNTO DE VENTA,VILLA GRAL ANGEL FLORES
,OXXO,OXXO,CALLE Antonio Ancona COLONIA DIAZ ORDAZ MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ancona CUL,PUNTO DE VENTA,DIAZ ORDAZ
,OXXO,OXXO,CALLE Andrea COLONIA PRIVADA LA ESTANCIA I MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Andrea CUL,PUNTO DE VENTA,PRIVADA LA ESTANCIA I
,OXXO,OXXO,CALLE Boulevard Rolando Arjona COLONIA *AZALEAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Azaleas CUL,PUNTO DE VENTA,*AZALEAS
,OXXO,OXXO,CALLE OSCAR PEREZ ESCOBOSA COLONIA *VALLE DEL EJIDO MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Misiones CUL,PUNTO DE VENTA,*VALLE DEL EJIDO
,OXXO,OXXO,CALLE Boulevard Enrique Cabrera COLONIA STASE I MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,STASE CUL,PUNTO DE VENTA,STASE I
,OXXO,OXXO,CALLE Avenida Hernan Cortez COLONIA *ACUEDUCTO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Acueducto CUL,PUNTO DE VENTA,*ACUEDUCTO
,OXXO,OXXO,CALLE Avenida Oscar Perez Escoboza COLONIA *REAL DEL VALLE  MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Villareal CUL,PUNTO DE VENTA,*REAL DEL VALLE
,OXXO,OXXO,CALLE Av. De Los Delfines COLONIA *INFONAVIT ALARCON MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Alarcon CUL,PUNTO DE VENTA,*INFONAVIT ALARCON
,OXXO,OXXO,CALLE Benito Juarez COLONIA CULIACAN CENTRO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Mercadito CUL,PUNTO DE VENTA,CULIACAN CENTRO
,OXXO,OXXO,CALLE Av. Múnich COLONIA *VALLE DE URIAS MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Calandrias CUL,PUNTO DE VENTA,*VALLE DE URIAS
,OXXO,OXXO,CALLE Av. Rey Jorge VI COLONIA *FLORENZA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Florenza CUL,PUNTO DE VENTA,*FLORENZA
,OXXO,OXXO,CALLE Avenida Alvaro Obregon COLONIA TIERRA BLANCA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Catedraticos CUL,PUNTO DE VENTA,TIERRA BLANCA
,OXXO,OXXO,CALLE Gabriel Leyva Solano Esq. Av. Independencia COLONIA SAN IGNACIO CENTRO MUNICIPIO SAN IGNACIO,SAN IGNACIO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,San Ignacio CUL,PUNTO DE VENTA,SAN IGNACIO CENTRO
,OXXO,OXXO,CALLE Avenida del Delfin COLONIA FRANCISCO VILLA MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bicentenario CUL,PUNTO DE VENTA,FRANCISCO VILLA
,OXXO,OXXO,CALLE Carreterra a Culiacancito COLONIA BELLA VISTA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bellavista CUL,PUNTO DE VENTA,BELLA VISTA
,OXXO,OXXO,CALLE Avenida Puerto Veracruz COLONIA PORTUARIO ALFREDO V BONFIL MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bonfil CUL,PUNTO DE VENTA,PORTUARIO ALFREDO V BONFIL
,OXXO,OXXO,CALLE Manuel Clouthier COLONIA BUENOS AIRES MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Buenos Aires CUL,PUNTO DE VENTA,BUENOS AIRES
,OXXO,OXXO,CALLE Villa Andalucia COLONIA VILLAS DEL RIO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Villas del Rio CUL,PUNTO DE VENTA,VILLAS DEL RIO
,OXXO,OXXO,CALLE Blvd. Conquistadores COLONIA *LA CONQUISTA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,La Castellana CUL,PUNTO DE VENTA,*LA CONQUISTA
,OXXO,OXXO,CALLE Boulevard del Lago COLONIA *ZONA DORADA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Del Lago CUL,PUNTO DE VENTA,*ZONA DORADA
,OXXO,OXXO,CALLE Boulevard California COLONIA LOS ANGELES MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Hermosa CUL,PUNTO DE VENTA,LOS ANGELES
,OXXO,OXXO,CALLE Ramon Lopez Velarde COLONIA BACHIGUALATO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Velarde CUL,PUNTO DE VENTA,BACHIGUALATO
,OXXO,OXXO,CALLE Alfonso Gravioto COLONIA LIBERTAD MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,San Juan CUL,PUNTO DE VENTA,LIBERTAD
,OXXO,OXXO,CALLE Carretera Costera COLONIA *SAN RAFAEL DE COSTA RICA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Santa Lucia CUL,PUNTO DE VENTA,*SAN RAFAEL DE COSTA RICA
,OXXO,OXXO,CALLE Blvd.Emiliano Zapata COLONIA INDUSTRIAL BRAVO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bravo CUL,PUNTO DE VENTA,INDUSTRIAL BRAVO
,OXXO,OXXO,CALLE Blvd.Enrrique Felix Castro COLONIA HUMAYA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Brasil CUL,PUNTO DE VENTA,HUMAYA
,OXXO,OXXO,CALLE Rosendo R. Rodriguez COLONIA BARRANCOS III INFONAVIT MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Empaques CUL,PUNTO DE VENTA,BARRANCOS III INFONAVIT
,OXXO,OXXO,CALLE Antonio Rosales  COLONIA CULIACAN CENTRO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,UAS CUL,PUNTO DE VENTA,CULIACAN CENTRO
,OXXO,OXXO,CALLE Cerro de Las Cumbres COLONIA LOMA LINDA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cumbres CUL,PUNTO DE VENTA,LOMA LINDA
,OXXO,OXXO,CALLE Calzada Aeropuerto COLONIA SAN RAFAEL MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,AARC CUL,PUNTO DE VENTA,SAN RAFAEL
,OXXO,OXXO,CALLE Benjamin Hill COLONIA BARRANCOS INFONAVIT MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Barrancos CUL,PUNTO DE VENTA,BARRANCOS INFONAVIT
,OXXO,OXXO,CALLE Carretera  a Estacion Obispo COLONIA PUEBLOS UNIDOS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Pueblos Unidos CUL,PUNTO DE VENTA,PUEBLOS UNIDOS
,OXXO,OXXO,CALLE Boulevard Obrero Mundial COLONIA HUMAYA INFONAVIT MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Diamante CUL,PUNTO DE VENTA,HUMAYA INFONAVIT
,OXXO,OXXO,CALLE CALLE PRIMERA COLONIA JESUS VALDEZ MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,El Mirador CUL,PUNTO DE VENTA,JESUS VALDEZ
,OXXO,OXXO,CALLE Av. Alvaro Obregon COLONIA COLINAS DE SAN MIGUEL MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,San Miguel CUL,PUNTO DE VENTA,COLINAS DE SAN MIGUEL
,OXXO,OXXO,CALLE BLVD. NUEVA ESPAÑA COLONIA *LA CONQUISTA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Castilla CUL,PUNTO DE VENTA,*LA CONQUISTA
,OXXO,OXXO,CALLE Av.Pascual Orozco COLONIA CAÑADAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Canadas CUL,PUNTO DE VENTA,CAÑADAS
,OXXO,OXXO,CALLE Blvd.Lucernilla COLONIA BALCONES DEL VALLE MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Balcones CUL,PUNTO DE VENTA,BALCONES DEL VALLE
,OXXO,OXXO,CALLE Carr.Internacional Sur COLONIA LOS BECOS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cascabeles CUL,PUNTO DE VENTA,LOS BECOS
,OXXO,OXXO,CALLE Carr. A Navolato COLONIA TERRANOVA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bugambilias CUL,PUNTO DE VENTA,TERRANOVA
,OXXO,OXXO,CALLE Av. El Dorado COLONIA LA CAMPIÑA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Campina CUL,PUNTO DE VENTA,LA CAMPIÑA
,OXXO,OXXO,CALLE Carr. A Culiacancito COLONIA PRADERA DORADA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Pradera CUL,PUNTO DE VENTA,PRADERA DORADA
,OXXO,OXXO,CALLE Av.Santa Rosa COLONIA JACARANDAS MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ceiba CUL,PUNTO DE VENTA,JACARANDAS
,OXXO,OXXO,CALLE Av. Juan Pablo II COLONIA VILLA GALAXIA MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Satelite CUL,PUNTO DE VENTA,VILLA GALAXIA
,OXXO,OXXO,CALLE Carlos Filio COLONIA IGNACIO ALLENDE MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Carlos Filio CUL,PUNTO DE VENTA,IGNACIO ALLENDE
,OXXO,OXXO,CALLE Alvaro Obregon COLONIA GUADALUPE MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Guadalupe CUL,PUNTO DE VENTA,GUADALUPE
,OXXO,OXXO,CALLE Xicotencatl COLONIA LAS QUINTAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ciudades CUL,PUNTO DE VENTA,LAS QUINTAS
,OXXO,OXXO,CALLE Avenida Gutierrez Najera COLONIA REFORMA MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Carvajal CUL,PUNTO DE VENTA,REFORMA
,OXXO,OXXO,CALLE Manuel J Clouthier COLONIA EL CONCHI INFONAVIT MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,El Conchi CUL,PUNTO DE VENTA,EL CONCHI INFONAVIT
,OXXO,OXXO,CALLE Rafael Buelna COLONIA LAS QUINTAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cinemas CUL,PUNTO DE VENTA,LAS QUINTAS
,OXXO,OXXO,CALLE Avenida San Rafael COLONIA LAS CARPAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Las Carpas CUL,PUNTO DE VENTA,LAS CARPAS
,OXXO,OXXO,CALLE Juan De La Barrera COLONIA CHAPULTEPEC MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Chapultepec CUL,PUNTO DE VENTA,CHAPULTEPEC
,OXXO,OXXO,CALLE Av.Nicolas Bravo COLONIA INDUSTRIAL BRAVO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Promontorio CUL,PUNTO DE VENTA,INDUSTRIAL BRAVO
,OXXO,OXXO,CALLE Perceo COLONIA CANACO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,CANACO CUL,PUNTO DE VENTA,CANACO
,OXXO,OXXO,CALLE Av.Quintana Roo COLONIA CHAPULTEPEC MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Botanico CUL,PUNTO DE VENTA,CHAPULTEPEC
,OXXO,OXXO,CALLE Av.El Dorado COLONIA LAS QUINTAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Las Quintas CUL,PUNTO DE VENTA,LAS QUINTAS
,OXXO,OXXO,CALLE Av. Oscar Pérez Escobosa COLONIA VENADILLO MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Sendero CUL,PUNTO DE VENTA,VENADILLO
,OXXO,OXXO,CALLE Paseo De Los Himalaya COLONIA VILLA BONITA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Villa Bonita CUL,PUNTO DE VENTA,VILLA BONITA
,OXXO,OXXO,CALLE Blvd.Fco. I. Madero COLONIA CULIACAN CENTRO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Madero CUL,PUNTO DE VENTA,CULIACAN CENTRO
,OXXO,OXXO,CALLE Avenida Hidalgo COLONIA ESCUINAPA CENTRO MUNICIPIO ESCUINAPA,ESCUINAPA,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Escuinapa CUL,PUNTO DE VENTA,ESCUINAPA CENTRO
,OXXO,OXXO,CALLE Av. las Torres COLONIA *VISTA DEL MAR MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,GIRASOLES,PUNTO DE VENTA,*VISTA DEL MAR
,OXXO,OXXO,CALLE Av.Ignacio Aldama COLONIA ANTONIO ROSALES MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Aldama CUL,PUNTO DE VENTA,ANTONIO ROSALES
,OXXO,OXXO,CALLE Calzd.H.Colegio Militar COLONIA PROVIDENCIA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Abastos CUL,PUNTO DE VENTA,PROVIDENCIA
,OXXO,OXXO,CALLE Avenida 21 de Marzo COLONIA LAZARO CARDENAS MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Plutarco CUL,PUNTO DE VENTA,LAZARO CARDENAS
,OXXO,OXXO,CALLE Ave. Constituyente Francisco Mujica COLONIA AQUILES SERDAN MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Mujica II CUL,PUNTO DE VENTA,AQUILES SERDAN
,OXXO,OXXO,CALLE AVENIDA DORADO COLONIA RINCON DE URIAS MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Hospital Militar CUL,PUNTO DE VENTA,RINCON DE URIAS
,OXXO,OXXO,CALLE Durango  COLONIA AGUARUTO 1 MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Durango CUL,PUNTO DE VENTA,AGUARUTO 1
,OXXO,OXXO,CALLE Miguel Hidalgo  COLONIA NAVOLATO CENTRO MUNICIPIO NAVOLATO,NAVOLATO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Andres Ibarra CUL,PUNTO DE VENTA,NAVOLATO CENTRO
,OXXO,OXXO,CALLE Josefa Ortiz De Dominguez COLONIA CHAPULTEPEC MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Dona josefa CUL,PUNTO DE VENTA,CHAPULTEPEC
,OXXO,OXXO,CALLE AVENIDA DE LA MARINA COLONIA *MARINA MAZATLAN MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Delfin CUL,PUNTO DE VENTA,*MARINA MAZATLAN
,OXXO,OXXO,CALLE Av. Sabalo Cerritos COLONIA *CERRITOS RESORT MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cerritos CUL,PUNTO DE VENTA,*CERRITOS RESORT
,OXXO,OXXO,CALLE Carr. Internacional Norte COLONIA VENADILLO MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Corredor Abastos CUL,PUNTO DE VENTA,VENADILLO
,OXXO,OXXO,CALLE Avenida Emilio Barragan COLONIA PLAYA SUR MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Barragan CUL,PUNTO DE VENTA,PLAYA SUR
,OXXO,OXXO,CALLE Mariano Escobedo COLONIA CULIACAN CENTRO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Centro CUL,PUNTO DE VENTA,CULIACAN CENTRO
,OXXO,OXXO,CALLE Alvaro Obregon  COLONIA MIGUEL ALEMAN MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,JJ Rios CUL,PUNTO DE VENTA,MIGUEL ALEMAN
,OXXO,OXXO,CALLE Blvd.Jesus Kumate COLONIA TORRES AEROPUERTO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Del Valle CUL,PUNTO DE VENTA,TORRES AEROPUERTO
,OXXO,OXXO,CALLE Alvaro Obregon COLONIA VICENTE LOMBARDO TOLEDANO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Lombardo CUL,PUNTO DE VENTA,VICENTE LOMBARDO TOLEDANO
,OXXO,OXXO,CALLE Carretera al Dorado COLONIA CAMPO DIEZ MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,El Diez CUL,PUNTO DE VENTA,CAMPO DIEZ
,OXXO,OXXO,CALLE REGIDORES COLONIA *VICTOR GODOY MUNICIPIO NAVOLATO,NAVOLATO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,UNAM CUL,PUNTO DE VENTA,*VICTOR GODOY
,OXXO,OXXO,CALLE Av. Jorge Almada COLONIA YAMAGUCHI MUNICIPIO NAVOLATO,NAVOLATO,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Espinoza CUL,PUNTO DE VENTA,YAMAGUCHI
,OXXO,OXXO,CALLE Aquiles Serdán COLONIA MAZATLAN CENTRO MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Bolivar CUL,PUNTO DE VENTA,MAZATLAN CENTRO
,OXXO,OXXO,CALLE Mariano Escobedo esq. con Xicontencatl COLONIA MIGUEL HIDALGO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Escobedo CUL,PUNTO DE VENTA,MIGUEL HIDALGO
,OXXO,OXXO,CALLE Eulogio Parra COLONIA VEINTIUNO DE MARZO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Eulogio Parra CUL,PUNTO DE VENTA,VEINTIUNO DE MARZO
,OXXO,OXXO,CALLE Avenida Alvaro Obregon COLONIA CULIACAN CENTRO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ejecutivo CUL,PUNTO DE VENTA,CULIACAN CENTRO
,OXXO,OXXO,CALLE Ejercito Mexicano COLONIA TIERRA Y LIBERTAD MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Ejercito CUL,PUNTO DE VENTA,TIERRA Y LIBERTAD
,OXXO,OXXO,CALLE Economistas COLONIA TIERRA BLANCA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Economistas CUL,PUNTO DE VENTA,TIERRA BLANCA
,OXXO,OXXO,CALLE RIO PAPAGAYO COLONIA *PRADERA DORADA  MUNICIPIO MAZATLAN,MAZATLAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Papagayo CUL,PUNTO DE VENTA,*PRADERA DORADA
,OXXO,OXXO,CALLE Avenida Alvaro Obregon COLONIA SEIS DE ENERO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Seis de Enero CUL,PUNTO DE VENTA,SEIS DE ENERO
,OXXO,OXXO,CALLE Rosendo Rodriguez COLONIA ESTELA ORTIZ DE TOLEDO MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Esthela Ortiz CUL,PUNTO DE VENTA,ESTELA ORTIZ DE TOLEDO
,OXXO,OXXO,CALLE Av. Cosmos COLONIA BUENAVISTA MUNICIPIO CULIACAN,CULIACAN,SINALOA,,México,OXXO,FALSE,OCCIDENTE,Cosmos CUL,PUNTO DE VENTA,BUENAVISTA
